source_date,original_source,vessel_name,imo,ircs,mmsi,national_registry,vessel_flag_alpha3,sprfmo_vessel_id,vessel_type,gear_type_fao,length_metric_type,length_value,length_unit,gross_tonnage_value,gross_tonnage_unit,gross_register_tonnage_value,gross_register_tonnage_unit,moulded_depth_value,moulded_depth_unit,beam_value,beam_unit,engine_power_value,engine_power_unit,fish_hold_volume_value,fish_hold_volume_unit,build_year,build_location,build_country_id,authorization_status,auth_start_date,auth_end_date,flag_registered_date,authorizing_country_id,participant_group,previous_names,previous_flag,port_registry
2025-08-26,SPRFMO,BAMAR VII,,HC6039,,P-00-00916,ECU,,,09.2,length_loa,44.57,METER,343.41,,103.02,,4.17,METER,8.3,METER,1200.0,KW,300.14,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,BARBARA MARINA,,HC6058,,P-04-01012,ECU,,,09.2,length_loa,30.0,METER,143.0,,43.0,,3.3,METER,7.3,METER,,KW,153.08,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,PACHACUTEC 4,,MANTA
2025-08-26,SPRFMO,BELLE,1794622.0,HC2825,,P-04-00924,ECU,,,09.2,length_loa,23.86,METER,142.0,,40.0,,3.0,METER,6.55,METER,335.0,KW,112.0,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,MANTA
2025-08-26,SPRFMO,BERNARDITA B,7015133.0,HC5624,,P-04-00980,ECU,,,09.2,length_loa,34.98,METER,373.16,,,,6.11,METER,9.14,METER,969.0,KW,352.0,CUBIC_METER,,"FERGUSON INDUSTRIES, LTD.",,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,GEMINI No.1,,MANTA
2025-08-26,SPRFMO,BETTY ELIZABETH,6924363.0,HC2659,,P-00-00688,ECU,,,09.2,length_loa,34.19,METER,330.5,,99.0,,5.9,METER,9.0,METER,850.0,KW,290.0,CUBIC_METER,,CANADA,CAN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,ROYAL VENTURE,,GUAYAQUIL
2025-08-26,SPRFMO,BRAD STEVENS,,HC5811,,P-04-01000,ECU,,,09.2,length_loa,20.12,METER,83.9,,29.86,,2.8,METER,5.76,METER,,KW,84.5,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,MARIANITA,,MANTA
2025-08-26,SPRFMO,CAMPITO,,HC5248,,P-06-06929,ECU,,,09.2,length_loa,26.44,METER,105.89,,31.77,,3.45,METER,6.66,METER,,KW,90.56,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,SALINAS
2025-08-26,SPRFMO,CAP. BERNY B,7826702.0,HC4116,,P-04-00584,ECU,,,09.2,length_loa,65.1,METER,1514.0,,,,7.7,METER,11.6,METER,3356.0,KW,1269.0,CUBIC_METER,,ASTILLEROS LUZURIAGA S.A.,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,TEGUISE,HND,MANTA
2025-08-26,SPRFMO,CAP. DANNY B,7015121.0,HC5250,,P-04-00894,ECU,,,09.2,length_loa,34.98,METER,343.45,,,,6.3,METER,9.4,METER,746.0,KW,356.0,CUBIC_METER,,,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,MATTUTA MARINER,,MANTA
2025-08-26,SPRFMO,CAP. TINO B,,HC4944,,P-04-00820,ECU,,,09.2,length_loa,34.98,METER,344.69,,,,6.1,METER,9.14,METER,969.0,KW,328.0,CUBIC_METER,,"FERGUSON INDUSTRIES, LTD.",,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,APOLO III,,MANTA
2025-08-26,SPRFMO,CARIPE,9080754.0,HC5589,,P-00-00903,ECU,,,09.2,length_loa,35.38,METER,196.94,,59.08,,3.66,METER,7.68,METER,705.0,KW,197.54,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,CAVINKO I,6923917.0,HC2690,,P-00-00639,ECU,,,09.2,length_loa,30.85,METER,156.43,,70.0,,3.75,METER,7.75,METER,500.0,KW,161.58,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,CHIARA,8029038.0,HC5235,,P-04-00960,ECU,,,09.2,length_loa,61.56,METER,1005.0,,302.0,,6.88,METER,11.4,METER,2000.0,KW,1126.0,CUBIC_METER,,JAPAN,JPN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,MATSU MARU; SHOYU MARU No. 38,,MANTA
2025-08-26,SPRFMO,CLAUDIA L,8974520.0,HC5229,,P-00-00864,ECU,,,09.2,length_loa,45.7,METER,703.3,,211.0,,6.6,METER,10.0,METER,1500.0,KW,490.0,CUBIC_METER,,MEXICO,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,COATEPEC I,7122649.0,HC-2672,,P-00-00612,ECU,,,09.2,length_loa,30.35,METER,156.43,,70.0,,3.75,METER,7.75,METER,700.0,KW,161.3,CUBIC_METER,,Perú,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,DAIICHI MARU No.25,8310293.0,HC4704,,P-04-00788,ECU,,,09.2,length_loa,46.75,METER,448.0,,134.0,,3.36,METER,7.5,METER,810.0,KW,490.0,CUBIC_METER,,JAPAN,JPN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,MANTA
2025-08-26,SPRFMO,DANIELA,,HC2433,,P-02-00048,ECU,,,09.2,length_loa,20.0,METER,99.0,,26.01,,3.0,METER,6.56,METER,,KW,73.61,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,ESMERALDAS
2025-08-26,SPRFMO,DIJAYMAR III,,HC4602,,P-00-00841,ECU,,,09.2,length_loa,23.5,METER,137.18,,46.76,,3.0,METER,6.45,METER,,KW,132.33,CUBIC_METER,,GUAYAQUIL,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,JEAN PIERRE,,GUAYAQUIL
2025-08-26,SPRFMO,DIJAYMAR IV,,HC5386,,P-00-00872,ECU,,,09.2,length_loa,23.2,METER,143.16,,36.97,,3.27,METER,7.13,METER,,KW,104.63,CUBIC_METER,,MANTA,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,DIVINO NIÑO,,,,P-04-01016,ECU,,,09.2,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,DOMENICA L,8000886.0,HC2877,,P-00-00764,ECU,,,09.2,length_loa,34.59,METER,320.49,,96.0,,4.83,METER,9.3,METER,1125.0,KW,351.0,CUBIC_METER,,NEW ZEALAND,NZL,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,WESTERN PACIFIC I,,GUAYAQUIL
2025-08-26,SPRFMO,DON ANTONIO,8647969.0,HC2750,,P-04-00425,ECU,,,09.2,length_loa,38.91,METER,324.0,,97.0,,3.8,METER,7.64,METER,850.0,KW,270.0,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,VIKINGO II,,MANTA
2025-08-26,SPRFMO,DON BARTOLO,7005839.0,HC4263,,P-04-00637,ECU,,,09.2,length_loa,50.04,METER,585.0,,187.0,,4.52,METER,9.56,METER,2875.0,KW,728.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,MARY ANTOINETTE; GAPILMOGOL,,MANTA
2025-08-26,SPRFMO,DON FANIS,,,,P-00-00915,ECU,,,09.2,length_loa,29.4,METER,156.65,,53.0,,3.9,METER,7.4,METER,185.0,KW,213.25,CUBIC_METER,,,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,DON IGLIO,8717087.0,HC6468,,P-04-01073,ECU,,,09.2,length_loa,62.96,METER,1014.0,,304.0,,7.27,METER,12.01,METER,2600.0,KW,1265.0,CUBIC_METER,,JAPAN,JPN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,FUKUICHI MARU 85,JPN,MANTA
2025-08-26,SPRFMO,DON RAMON S.,,HC6057,,P-04-01014,ECU,,,09.2,length_loa,27.6,METER,153.09,,45.93,,3.7,METER,7.57,METER,,KW,137.0,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,MANTA
2025-08-26,SPRFMO,DOÑA MARUJA,8502262.0,HC5081,,P-04-00847,ECU,,,09.2,length_loa,48.5,METER,566.0,,169.0,,6.4,METER,9.16,METER,1368.0,KW,515.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,WHITE DOVE TOO,,MANTA
2025-08-26,SPRFMO,DOÑA PATTY,,HC-4722,,P-06-06738,ECU,,,09.2,length_loa,20.0,METER,105.75,,25.12,,2.9,METER,6.0,METER,,KW,71.08,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,DIJAYMAR I,,SALINAS
2025-08-26,SPRFMO,DOÑA ROGE,7005279.0,HC4301,,P-04-00697,ECU,,,09.2,length_loa,56.97,METER,972.0,,292.0,,7.28,METER,10.51,METER,2922.0,KW,917.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,POLAR QUEEN,,MANTA
2025-08-26,SPRFMO,DORIS,,,,B-06-05777,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,DOS MARIA,,,,B-04-07523,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,DRENNEC,8111453.0,HC4042,,P-00-00794,ECU,,,09.2,length_loa,80.5,METER,1849.0,,555.0,,8.85,METER,12.8,METER,4000.0,KW,1915.0,CUBIC_METER,,FRANCE,FRA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,EL CONDE,7017777.0,HC4944,,P-04-00807,ECU,,,09.2,length_loa,33.33,METER,246.0,,,,6.44,METER,8.55,METER,969.0,KW,255.0,CUBIC_METER,,"FERGUSON INDUSTRIES, LTD.",,UNAUTHORIZED,2021-10-01,2022-05-31,2021-04-09,ECU,,SEALIFE III,,MANTA
2025-08-26,SPRFMO,EL MARQUEZ,7515652.0,H0-3272,,INTERNAC (15516),ECU,,,09.2,length_loa,46.6,METER,650.0,,195.0,,4.57,METER,10.15,METER,1920.0,KW,424.05,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,,,,ECU,,DON ITALO,PAN,GUAYAQUIL
2025-08-26,SPRFMO,ELIZABETH F,7383683.0,HC4081,,P-00-00649,ECU,,,09.2,length_loa,51.52,METER,754.17,,226.0,,8.1,METER,10.67,METER,3070.0,KW,755.0,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,EMANUEL II,,,,B-06-06624,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,EMANUEL II,,,,B-06-05043,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,ESMERALDA I,7369625.0,HC2892,,P-00-00603,ECU,,,09.2,length_loa,36.43,METER,224.89,,97.36,,4.02,METER,8.61,METER,850.0,KW,274.51,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,FIORELLA L,7415474.0,HC2453,,P-00-00561,ECU,,,09.2,length_loa,39.46,METER,459.34,,138.0,,6.84,METER,10.16,METER,1125.0,KW,390.0,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,FLORIDA,9120669.0,HC5564,,P-00-00899,ECU,,,09.2,length_loa,37.72,METER,265.29,,79.59,,4.2,METER,7.92,METER,1200.0,KW,270.52,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,FORTICA,7919860.0,HC5135,,P-04-00852,ECU,,,09.2,length_loa,33.28,METER,257.6,,77.0,,6.27,METER,8.23,METER,850.0,KW,216.0,CUBIC_METER,,CANADA,CAN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,MANTA
2025-08-26,SPRFMO,GABRIELA,,,,B-00-15001,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,GABRIELA A,9007403.0,HC2860,,P-00-00738,ECU,,,09.2,length_loa,41.6,METER,311.0,,93.0,,4.27,METER,8.6,METER,1600.0,KW,420.0,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,GEPSA CM,,HC5565,,P-00-00895,ECU,,,09.2,length_loa,29.05,METER,129.35,,39.0,,3.05,METER,7.3,METER,,KW,110.37,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,GERALDNICK II,,,,B-00-15091,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,GIULIETTA,8210481.0,HC5283,,P-04-00911,ECU,,,09.2,length_loa,61.56,METER,966.0,,293.0,,6.88,METER,11.4,METER,2200.0,KW,1126.0,CUBIC_METER,,JAPAN,JPN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,MIYA MARU 88,,MANTA
2025-08-26,SPRFMO,GLORIA A,7011632.0,HC2396,,P-00-00743,ECU,,,09.2,length_loa,50.6,METER,640.0,,192.0,,7.8,METER,10.4,METER,2875.0,KW,698.62,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,PISCIS,,GUAYAQUIL
2025-08-26,SPRFMO,HARRY.A,,HC5630,,P-00-00908,ECU,,,09.2,length_loa,28.87,METER,250.88,,70.58,,3.76,METER,7.6,METER,,KW,199.74,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,ISLAN PRIDE No.1,7810868.0,HC5492,,P-04-00945,ECU,,,09.2,length_loa,27.3,METER,209.0,,63.0,,3.4,METER,9.2,METER,850.0,KW,199.0,CUBIC_METER,,CANADA,CAN,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,MANTA
2025-08-26,SPRFMO,IVONNE,,HC2699,,P-00-00601,ECU,,,09.2,length_loa,23.78,METER,100.72,,4.82,,3.13,METER,6.63,METER,365.0,KW,126.84,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,JEHOVA DIOS DE GLORIA Y PODER,,,,B-06-07982,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,VIA SIMOUN,7809285.0,HC2913,,P-00-00782,ECU,,,09.2,length_loa,69.0,METER,1560.0,,468.0,,6.15,METER,12.8,METER,4000.0,KW,1363.0,CUBIC_METER,,FRANCE,FRA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,VIRGEN DE FATIMA,,HC6062,,P-00-00883,ECU,,,09.2,length_loa,41.8,METER,281.93,,84.58,,3.5,METER,8.2,METER,,KW,280.0,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,VIRGEN DEL ROSARIO,,HC5565,,P-00-00894,ECU,,,09.2,length_loa,42.0,METER,275.49,,83.0,,3.7,METER,7.7,METER,,KW,240.41,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,VIRGEN MONSERRATE I,,,,B-04-09419,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,VOLUNTAD DE DIOS,,HC2802,,P-06-00316,ECU,,,09.2,length_loa,19.8,METER,56.33,,20.15,,2.9,METER,5.85,METER,,KW,57.02,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,DYJAYMAR I,,SALINAS
2025-08-26,SPRFMO,WILSON,,,,B-06-05609,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,YELEYNI II,,,,B-04-09876,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,YELISAVA,6928577.0,HC4054,,P-00-00809,ECU,,,09.2,length_loa,50.4,METER,606.0,,182.0,,4.33,METER,10.37,METER,2875.0,KW,855.0,CUBIC_METER,,,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,YESLY,,,,B-04-07723,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,YOLANDA L,7407958.0,HC4066,,P-00-00805,ECU,,,09.2,length_loa,66.46,METER,1375.6,,413.0,,8.21,METER,12.2,METER,3600.0,KW,1168.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,YUSTIN TONCRUZ II,,,,B-00-15678,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JEHOVA DIOS DE GLORIA Y TEMIBLE,,,,B-06-07980,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JESUS DE NAZARETH,,,,P-04-00710,ECU,,,09.2,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,JESUS DEL GRAN PODER,,,,P-00-00926,ECU,,,09.2,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,JO LINDA,7202293.0,HC5601,,P-04-00963,ECU,,,09.2,length_loa,45.5,METER,538.0,,161.0,,6.53,METER,9.13,METER,1368.0,KW,407.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,SUN HILARITA; SUN DRAGON,,MANTA
2025-08-26,SPRFMO,JOAO,,HC5548,,P-00-00892,ECU,,,09.2,length_loa,30.0,METER,154.13,,46.0,,3.35,METER,7.5,METER,,KW,130.18,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,PACHACUTEC 9,,GUAYAQUIL
2025-08-26,SPRFMO,JOEL,,HC2992,,P-02-00065,ECU,,,09.2,length_loa,21.27,METER,84.2,,20.27,,3.0,METER,6.36,METER,,KW,57.36,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,MARIA IGNACIA,,ESMERALDAS
2025-08-26,SPRFMO,JONATHAN,,,,B-06-06615,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JONATHAN LEANDRO MERO,,,,B-06-04276,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JOSE,,,,B-06-07113,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JOSE LUIS,,,,P-00-00929,ECU,,,09.2,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,JOSE WILSON,,,,B-06-02275,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JOSE WILSON II,,,,B-06-04452,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JOSENKA,,,,B-04-08098,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,JOSSELYN,,HC5249,,P-00-00862,ECU,,,09.2,length_loa,20.0,METER,107.93,,18.5,,3.03,METER,6.6,METER,,KW,52.36,CUBIC_METER,,POSORJA,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,JUAN CARLOS,,HC2700,,P-00-00394,ECU,,,09.2,length_loa,21.7,METER,84.3,,32.67,,3.05,METER,6.35,METER,365.0,KW,92.45,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,JUNIOR,,HC6433,,P-00-00932,ECU,,,09.2,length_loa,32.82,METER,174.67,,52.0,,3.7,METER,7.7,METER,,KW,148.29,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,LA DE LOS 3,,,,B-04-08581,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,LA NENA MAVE,,,,B-00-15675,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,LAMANTEPEC I,7117216.0,HC2335,,P-00-00610,ECU,,,09.2,length_loa,30.23,METER,156.42,,70.0,,3.66,METER,7.67,METER,700.0,KW,155.18,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,LIZI,7366738.0,HC4053,,P-00-00788,ECU,,,09.2,length_loa,67.29,METER,1153.56,,346.0,,7.5,METER,12.07,METER,3750.0,KW,1038.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,LOS CAMPEONES II,,,,B-06-06499,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,LUCIANA,,HC2712,,P-00-00645,ECU,,,09.2,length_loa,20.7,METER,79.56,,3.02,,2.8,METER,6.08,METER,402.0,KW,12.51,CUBIC_METER,,ECUADOR,ECU,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,FORTUNA; VENCEDOR,,GUAYAQUIL
2025-08-26,SPRFMO,M. CRISTINA,7043910.0,HC2378,,P-00-00746,ECU,,,09.2,length_loa,36.3,METER,241.42,,104.18,,4.0,METER,7.25,METER,850.0,KW,294.32,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,MALULA,8212972.0,HC3095,,P-00-00787,ECU,,,09.2,length_loa,55.17,METER,1000.24,,300.0,,5.38,METER,11.0,METER,3075.0,KW,849.0,CUBIC_METER,,MEXICO,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,MANTARO I,,HC5536,,P-00-00889,ECU,,,09.2,length_loa,30.66,METER,162.11,,48.63,,3.7,METER,7.55,METER,,KW,138.67,CUBIC_METER,,PERU,PER,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,,,GUAYAQUIL
2025-08-26,SPRFMO,MARCILLO III,,HC5077,,P-06-05748,ECU,,,09.2,length_loa,18.67,METER,80.35,,19.03,,2.5,METER,5.97,METER,380.0,KW,53.85,CUBIC_METER,,,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,VB II; BV II; CALAMAR II,,SALINAS
2025-08-26,SPRFMO,MARIA DEL MAR A,7503142.0,HO3996,,INTERNAC (15534),ECU,,,09.2,length_loa,88.14,METER,2211.0,,663.18,,8.73,METER,13.07,METER,57750.0,KW,2304.0,CUBIC_METER,,UNITED STATES,USA,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,JENNY MARGOT,PAN,GUAYAQUIL
2025-08-26,SPRFMO,MARIA EMILIA,7113856.0,,,P-00-00632,ECU,,,09.2,length_loa,34.07,METER,234.38,,70.0,,4.05,METER,7.67,METER,960.0,KW,198.4,CUBIC_METER,,,,UNAUTHORIZED,2021-10-01,2022-05-31,2021-10-01,ECU,,ADRIATIC II,,GUAYAQUIL
2025-08-26,SPRFMO,MARIA JOSE,,,,B-00-15129,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,MARIA JOSE,,,,B-00-15677,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
2025-08-26,SPRFMO,MARIA JOSE II,,,,B-00-17187,ECU,,,,length_loa,,METER,,,,,,METER,,METER,,KW,,CUBIC_METER,,,,UNAUTHORIZED,,,,ECU,,,,
