source_date,original_source,vessel_name,imo,ircs,mmsi,national_registry,vessel_flag_alpha3,npfc_vessel_id,vessel_type_code,port_of_registry,fishing_method_code,external_marking,previous_name,previous_flag_alpha3,previous_registry,previous_port_registry,communication_details,freezer_type_enum,freezer_unit_enum,freezer_type_raw,freezer_unit_raw,crew_size,length_value,length_metric_type,length_unit_enum,depth_value,depth_metric_type,depth_unit_enum,beam_value,beam_metric_type,beam_unit_enum,tonnage_value,tonnage_metric_type,engine_power,engine_power_unit_enum,fish_hold_capacity,freezer_capacity
2025-08-26,NPFC,Sanko Maru No. 68,1591549,7KHK,431800115,HK2-23237,JPN,855,SA,Nemuro,MIS,,,,,,B: 870-7731-92110  C: 443200539 ; 443201033  N-STAR: 090-3022-7855,ICE,TONS / DAY,Ice,Tons / Day,10.0,21.0,length_rgl,METER,1.89,moulded_depth,METER,4.5,moulded_beam,METER,44.0,gross_register_tonnage,736.0,KW,74.83,0.0
2025-08-26,NPFC,Sanko Maru No. 85,2941935,7KHI,431800146,HK2-20403,JPN,880,SA,Nemuro,MIS,,Fukucho Maru No. 21,,,,B: 870-7731-92112  C: 443111910;443200538  N-STAR: 090-3026-3426,ICE,TONS / DAY,Ice,Tons / Day,,22.37,length_rgl,METER,1.76,moulded_depth,METER,4.57,moulded_beam,METER,42.0,gross_register_tonnage,736.0,KW,75.33,0.0
2025-08-26,NPFC,SEIKO MARU NO. 38,8921901,JM5895,,NG1-124,JPN,192,FO,YAIZU,,,,,,,N-STAR: 090-3026-7238,ICE,KW,Ice,,10.0,49.9,length_rgl,METER,4.45,moulded_depth,METER,8.8,moulded_beam,METER,330.0,gross_register_tonnage,1.0,KW,651.6,0.0
2025-08-26,NPFC,Seiryo Maru No.38,8347076,NONE,431800496,HK2-23224,JPN,856,SA,Nemuro,MIS,,Wakatake Maru No. 63,,,,B: 870-7731-92820  C: 443200856 ; 443200987  N-STAR: 090-3022-8915,ICE,TONS / DAY,Ice,Tons / Day,8.0,17.0,length_rgl,METER,1.55,moulded_depth,METER,4.18,moulded_beam,METER,19.0,gross_register_tonnage,670.0,KW,45.85,0.0
2025-08-26,NPFC,Seiryou Maru No. 65,9234874,JD2755,,HK1-1327,JPN,1012,LJ,Shiriuchi,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,10.0,34.3,length_rgl,METER,3.0,moulded_depth,METER,7.0,moulded_beam,METER,183.0,gross_register_tonnage,350.0,PS,202.91,48.51
2025-08-26,NPFC,Seisho Maru No. 88,9651527,7JNC,,HK1-1396,JPN,910,SA,Nemuro,MIS,,,,,,"B: 870-7731-92628  C: 443200741, 443200959  N-STAR: 090-3025-7210",AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,20.0,38.28,length_rgl,METER,3.35,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,276.02,6.8
2025-08-26,NPFC,Seki Maru No. 151,8347026,NONE,431009995,HK2-21458,JPN,849,SA,Hiroo,MIS,,Keian Maru No. 87,JAPAN,,,B: 870-7731-92451  C: 443200795 ; 443201048  N-STAR: 090-3023-3906,ICE,TONS / DAY,Ice,Tons / Day,9.0,17.88,length_rgl,METER,1.9,moulded_depth,METER,4.51,moulded_beam,METER,19.0,gross_register_tonnage,670.0,KW,47.47,0.0
2025-08-26,NPFC,Senko Maru No. 68,8347686,NONE,431006837,MG2-5738,JPN,966,SA,Ishinomaki,MIS,,,,,,B: 870-7731-92457  C: 443201057 ; 443201062  N-STAR: 090-3023-0764,ICE,TONS / DAY,Ice,Tons / Day,8.0,20.5,length_rgl,METER,1.67,moulded_depth,METER,4.19,moulded_beam,METER,19.0,gross_register_tonnage,736.0,KW,63.48,0.0
2025-08-26,NPFC,SHIMIZU MARU No. 61,8347715,NONE,431009312,MG2-5804,JPN,975,SA,Ishinomaki,MIS,,,,,,B: 870-7731-92460  C: 443201054 ; 443201059  N-STAR: 090-3023-3510,ICE,TONS / DAY,Ice,Tons / Day,,20.09,length_rgl,METER,1.28,moulded_depth,METER,4.21,moulded_beam,METER,19.0,gross_register_tonnage,809.0,KW,53.81,0.0
2025-08-26,NPFC,Shinei Maru,8347533,NONE,431007015,IT2-5056,JPN,944,SA,Ofunato,MIS,,,,,,B: 870-7731-92428  C: 443200852 ; 443201019  N-STAR: 090-3025-7918,ICE,TONS / DAY,Ice,Tons / Day,8.0,20.08,length_rgl,METER,1.29,moulded_depth,METER,4.22,moulded_beam,METER,19.0,gross_register_tonnage,809.0,KW,57.22,0.0
2025-08-26,NPFC,Shinko Maru No. 6,9037628,JE2964,,IT1-295,JPN,942,SA,Kamaishi,MIS,,Kinsei Maru No.1,,,,B: 870-7731-92114  C: 443201066  N-STAR: 090-3026-1188,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,17.0,31.26,length_rgl,METER,2.72,moulded_depth,METER,6.5,moulded_beam,METER,132.0,gross_register_tonnage,500.0,PS,163.75,2.0
2025-08-26,NPFC,Shinsei Maru No. 65,9228502,JE3177,,AM1-705,JPN,932,SA,Hachinohe,MIS,,,,,,"B: 870-7731-92400  C: 443200744, 443200745  N-STAR: 090-3022-1358  IP: 050-5846-4708",ICE,TONS / DAY,Ice,Tons / Day,19.0,36.5,length_rgl,METER,3.35,moulded_depth,METER,7.4,moulded_beam,METER,184.0,gross_register_tonnage,600.0,PS,256.82,5.04
2025-08-26,NPFC,Shinyo Maru No. 53,9652466,7JMI,,HK1-1395,JPN,912,SA,Nemuro,MIS,,,,,,"B: 870-7731-92505  C: 443200784, 443200785  N-STAR: 090-3022-1008",AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,20.0,38.58,length_rgl,METER,3.34,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,286.5,11.0
2025-08-26,NPFC,SHOKO MARU No. 15,9937206,7KIW,,FS1-720,JPN,985,SA,Iwaki,MIS,,,,,,B: 870-7731-92512  C: 443201072 ; 443201074  N-STAR: 090-3026-1359  IP: 050-5846-4605,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,20.0,38.29,length_rgl,METER,3.35,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,286.17,4.16
2025-08-26,NPFC,SHOSHIN MARU No.18,9992218,7KPO,,AM1-746,JPN,129,"GILLNETTERS (GO), Jigger vessels (LJ)",Hachinohe,"Gillnets and entangling nets (nei) (GEN), Hooks and lines (nei) (LX)",,"SHOSHIN MARU No.88, SUMIYOSHI MARU No86",,,,B: 764063447  F: 773192230,AIR_BLAST,METRIC_TONS / DAY,Air Blast,Metric Tons / Day,25.0,49.99,length_loa,METER,9.2,moulded_depth,METER,3.9,moulded_beam,METER,496.0,gross_register_tonnage,1.0,HP,557.84,30.0
2025-08-26,NPFC,SHOTOKU MARU NO. 11,2637558,JM5855,,NS2-10361,JPN,182,SA,NAGASAKI-KEN NAGASAKI-SHI,,,FUKUHO MARU NO.18,,,,N-STAR: 090-3023-1826,,KW,,,8.0,34.95,length_rgl,METER,3.15,moulded_depth,METER,6.38,moulded_beam,METER,85.0,gross_register_tonnage,669.0,KW,,
2025-08-26,NPFC,SHOTOKU MARU NO. 21,9036595,JM6036,,NS1-1104,JPN,180,SP,NAGASAKI-KEN NAGASAKI-SHI,PS,,SHOTOKU MARU NO.31,,,,N-STAR: 090-3024-1177,,KW,,,23.0,38.7,length_rgl,METER,3.37,moulded_depth,METER,8.3,moulded_beam,METER,135.0,gross_register_tonnage,853.0,KW,,
2025-08-26,NPFC,SHOTOKU MARU NO. 37,9003677,JD2653,,NS1-1116,JPN,178,FO,NAGASAKI-KEN NAGASAKI-SHI,,,EIKYU MARU NO.88,,,,N-STAR: 090-3022-4539,ICE,KW,Ice,,10.0,52.0,length_rgl,METER,4.4,moulded_depth,METER,9.0,moulded_beam,METER,328.0,gross_register_tonnage,1140.0,KW,551.21,0.0
2025-08-26,NPFC,SHOTOKU MARU NO. 56,8916712,JM5933,,NS1-1056,JPN,179,FO,Nagasaki,,,,,,,N-STAR: 090-3022-5269,ICE,KW,Ice,,10.0,53.3,length_rgl,METER,4.4,moulded_depth,METER,8.9,moulded_beam,METER,339.0,gross_register_tonnage,735.0,KW,496.75,0.0
2025-08-26,NPFC,Shotoku Maru No. 58,8347179,NONE,431800555,HK2-23204,JPN,868,SA,Nemuro,MIS,,,,,,C: 443200849 ; 443200896  N-STAR: 090-3022-8580,ICE,TONS / DAY,Ice,Tons / Day,9.0,14.15,length_rgl,METER,1.14,moulded_depth,METER,3.88,moulded_beam,METER,19.0,gross_register_tonnage,540.0,KW,34.41,0.0
2025-08-26,NPFC,SHOTOKU MARU NO. 83,2637675,JM5929,,NS2-10381,JPN,181,SA,NAGASAKI-KEN NAGASAKI-SHI,,,TAIYO MARU NO.18,,,,N-STAR: 090-3022-7527,,KW,,,8.0,34.99,length_rgl,METER,3.15,moulded_depth,METER,6.4,moulded_beam,METER,85.0,gross_register_tonnage,672.0,KW,,
2025-08-26,NPFC,SHOTOKU MARU NO.15,9832743,JD4327,,NS1-1151,JPN,1159,SA,NAGASAKI-KEN NAGASAKI-SHI,,,,,,,,,KW,,,,43.2,length_rgl,METER,3.68,moulded_depth,METER,7.8,moulded_beam,METER,155.0,gross_register_tonnage,2206.0,KW,,
2025-08-26,NPFC,SHOTOKU MARU NO.18,9831555,JD4325,,NS1-1150,JPN,1158,SP,NAGASAKI-KEN NAGASAKI-SHI,PS,,,,,,InmarsatC : 443191010  WidestarⅡ : 090-3026-6218,,KW,,,,38.7,length_rgl,METER,3.71,moulded_depth,METER,8.6,moulded_beam,METER,199.0,gross_register_tonnage,2206.0,KW,,
2025-08-26,NPFC,SHOTOKU MARU NO.27,9021320,JE3037,,NS1-1155,JPN,219,FO,NAGASAKI-KEN NAGASAKI-SHI,,,SOUHOUMARU No.17,,,,Satelite-based Telephony(WIDESTARⅡ): 090-3026-7821,ICE,KW,Ice,,12.0,53.5,length_rgl,METER,4.45,moulded_depth,METER,9.0,moulded_beam,METER,340.0,gross_register_tonnage,1140.0,KW,501.32,0.0
2025-08-26,NPFC,SHOTOKUMARU No.28,9920162,JD4859,,NS1-1160,JPN,1632,FO,NAGASAKI-KEN NAGASAKI-SHI,,,,,,,Satelite-based Telephony(WidestarⅡ): 090-3024-5510,,KW,,,10.0,47.5,length_rgl,METER,4.05,moulded_depth,METER,8.0,moulded_beam,METER,260.0,gross_register_tonnage,1471.0,KW,308.19,
2025-08-26,NPFC,Shoyo Maru No. 68,2865973,JD2712,431800465,HK2-22224,JPN,916,SA,Nemuro,MIS,,,,,,B: 870-7731-92104  C: 443200540 ; 443200962  N-STAR: 090-3022-9616,ICE,TONS / DAY,Ice,Tons / Day,12.0,20.67,length_rgl,METER,2.31,moulded_depth,METER,5.61,moulded_beam,METER,29.0,gross_register_tonnage,736.0,KW,59.32,0.0
2025-08-26,NPFC,Shoyo Maru No. 88,8342650,7JRL,431005572,HK2-23297,JPN,866,SA,Nemuro,MIS,,,,,,B: 870-7731-92819  C: 443200775 ; 443200980  N-STAR: 090-3022-3026,ICE,TONS / DAY,Ice,Tons / Day,12.0,22.4,length_rgl,METER,1.71,moulded_depth,METER,4.58,moulded_beam,METER,29.0,gross_register_tonnage,809.0,KW,72.8,0.0
2025-08-26,NPFC,SUNOURA MARU No. 8,9801134,7JWD,,TY1-228,JPN,996,SA,Uozu,MIS,,,,,,B: 870-7731-92407  C: 443200728 ; 443200729  N-STAR: 090-3023-2843  IP: 050-3167-3876,ICE,TONS / DAY,Ice,Tons / Day,,38.36,length_rgl,METER,3.4,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,267.36,7.0
2025-08-26,NPFC,Suzu Maru No. 78,9868261,JD4270,,HK1-1401,JPN,1009,LJ,Matsumae,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,9.0,34.8,length_rgl,METER,3.1,moulded_depth,METER,7.2,moulded_beam,METER,199.0,gross_register_tonnage,735.0,PS,222.38,60.68
2025-08-26,NPFC,Syoshin Maru No. 21,9659048,7JNK,,AM1-727,JPN,1034,LJ,Hachinohe,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,12.0,34.3,length_rgl,METER,3.15,moulded_depth,METER,7.1,moulded_beam,METER,184.0,gross_register_tonnage,735.0,KW,176.52,41.96
2025-08-26,NPFC,Taiho Maru No. 68,8347014,NONE,431009944,HK2-20362,JPN,847,SA,Hiroo,MIS,,Kosho Maru No. 17,,,,B: 870-7731-92450  C: 443200794 ; 443200793  N-STAR: 090-3023-5570,ICE,TONS / DAY,Ice,Tons / Day,9.0,17.92,length_rgl,METER,1.56,moulded_depth,METER,4.33,moulded_beam,METER,19.0,gross_register_tonnage,736.0,KW,49.54,0.0
2025-08-26,NPFC,Taikai Maru No. 38,8347260,NONE,431800254,HK2-22212,JPN,885,SA,Nemuro,MIS,,,,,,C: 443201040 ; 443201047  N-STAR: 090-3023-2583,ICE,TONS / DAY,Ice,Tons / Day,8.0,14.05,length_rgl,METER,1.16,moulded_depth,METER,3.29,moulded_beam,METER,18.0,gross_register_tonnage,540.0,KW,31.51,0.0
2025-08-26,NPFC,Taiki Maru No. 3,9651474,JD3387,,NS1-1133,JPN,1005,SA,Unzen,MIS,,,,,,C: 443200758 ; 443200759  IP: 050-1720-1133,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,18.0,38.36,length_rgl,METER,3.4,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,271.32,18.0
2025-08-26,NPFC,Taiki Maru No. 5,9807633,7JUV,,NS1-1140,JPN,1006,SA,Unzen,MIS,,,,,,C: 443200756 ; 443200757  IP: 050-1725-1140,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,20.0,38.3,length_rgl,METER,3.35,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,273.29,18.0
2025-08-26,NPFC,TAIKI MARU No.8,9920033,7KJR,,NS1-1162,JPN,989,SA,Unzen-shi,MIS,,Daiichi Maru No. 18,,IG1-666,Hitachi-shi,C: 443201470 ; 443201472  IP: 050-1721-1624,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,25.0,44.14,length_rgl,METER,5.19,moulded_depth,METER,8.7,moulded_beam,METER,176.0,gross_register_tonnage,1471.0,KW,317.98,15.31
2025-08-26,NPFC,Taiko Maru No. 1,9875329,7KFA,,CB1-60066,JPN,992,SA,Choshi,MIS,,,,,,B: 870-7731-92369  C: 443200854 ; 443200952  N-STAR: 090-3022-2397,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,18.0,38.36,length_rgl,METER,3.4,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,270.35,4.4
2025-08-26,NPFC,Taisei Maru No. 15,8343458,JD3164,431002431,HK2-20431,JPN,923,SA,Akkeshi,MIS,,,,,,C: 443200893 ; 443201025  N-STAR: 090-3022-4637,ICE,TONS / DAY,Ice,Tons / Day,10.0,22.4,length_rgl,METER,2.11,moulded_depth,METER,4.97,moulded_beam,METER,44.0,gross_register_tonnage,736.0,KW,79.42,0.0
2025-08-26,NPFC,Tenyu Maru,8347478,NONE,,IT2-3555,JPN,936,SA,Miyako,MIS,,,,,,B: 870-7731-92362  C: 443200978  N-STAR: 090-3022-7882,ICE,TONS / DAY,Ice,Tons / Day,8.0,17.84,length_rgl,METER,1.37,moulded_depth,METER,4.18,moulded_beam,METER,19.0,gross_register_tonnage,639.0,KW,39.39,0.0
2025-08-26,NPFC,Tokuyo Maru No. 68,9209269,JH3448,,IK1-528,JPN,1054,LJ,Noto,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,10.0,34.3,length_rgl,METER,3.0,moulded_depth,METER,6.8,moulded_beam,METER,181.0,gross_register_tonnage,350.0,PS,190.93,81.91
2025-08-26,NPFC,Wajima Maru No.23,9137985,NONE,,IK1-523,JPN,1052,LJ,wajima,LX,,"Horai Maru No. 23, Yahata Maru No.88",JPN,,"Noto, Hachinohe",,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,10.0,32.4,length_rgl,METER,3.0,moulded_depth,METER,6.8,moulded_beam,METER,175.0,gross_register_tonnage,380.0,PS,188.46,44.33
2025-08-26,NPFC,Wakashio Maru No. 8,9648415,7JLV,,HK1-1397,JPN,909,"Stick-held dip netters (NS), Jigger vessels (LJ)",Nemuro,"Stick-held dip net (SHDN), Hooks and lines (nei) (LX)",,,,,,"B：870-7731-92504  C: 443202098, 443200749  Nstar:090-3023-0897  IP: 050-1724-8395",AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,20.0,38.28,length_rgl,METER,3.35,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,277.68,3.4
2025-08-26,NPFC,Wakashio Maru No.86,9910519,7KGQ,,HK1-1405,JPN,1530,LJ,Nemuro,LX,,,,,,,,KW,,,12.0,34.8,length_rgl,METER,3.1,moulded_depth,METER,7.2,moulded_beam,METER,199.0,gross_register_tonnage,735.0,PS,218.29,
2025-08-26,NPFC,Washin Maru No. 58,8347222,NONE,,HK2-22233,JPN,857,SA,Nemuro,MIS,,,,,,,ICE,TONS / DAY,Ice,Tons / Day,8.0,14.09,length_rgl,METER,1.41,moulded_depth,METER,3.65,moulded_beam,METER,19.0,gross_register_tonnage,504.0,KW,33.77,0.0
2025-08-26,NPFC,Yae Maru No. 21,9219692,JE3164,,AM1-703,JPN,1019,LJ,Hachinohe,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,10.0,34.3,length_rgl,METER,3.0,moulded_depth,METER,7.0,moulded_beam,METER,198.0,gross_register_tonnage,400.0,PS,201.09,48.51
2025-08-26,NPFC,Yae Maru No. 71,9661962,7JOQ,,AM1-728,JPN,1020,LJ,Hachinohe,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,10.0,34.3,length_rgl,METER,3.0,moulded_depth,METER,7.0,moulded_beam,METER,184.0,gross_register_tonnage,735.0,KW,181.2,49.38
2025-08-26,NPFC,Yahata Maru No. 68,9661948,7JPP,,AM1-736,JPN,1026,LJ,Hachinohe,LX,,,,,,,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,10.0,34.3,length_rgl,METER,3.0,moulded_depth,METER,7.0,moulded_beam,METER,184.0,gross_register_tonnage,735.0,KW,239.14,49.14
2025-08-26,NPFC,Yamakami Maru No. 58,8347662,NONE,431006799,MG2-5741,JPN,964,SA,Onagawa,MIS,,,,,,C: 443201557  N-STAR: 090-3022-2148,ICE,TONS / DAY,Ice,Tons / Day,8.0,20.09,length_rgl,METER,1.29,moulded_depth,METER,4.22,moulded_beam,METER,19.0,gross_register_tonnage,736.0,KW,55.41,0.0
2025-08-26,NPFC,YAMASEN MARU NO. 35,9926532,JD4959,,CB1-60067,JPN,1969,SP,Choshi,PS,,,,,,N-STAR  090-3023-2541,,KW,,,16.0,56.68,length_rgl,METER,4.7,moulded_depth,METER,9.5,moulded_beam,METER,480.0,gross_register_tonnage,,KW,,
2025-08-26,NPFC,Yoshi Maru No. 53,2397196,NONE,431800173,HK2-22203,JPN,861,SA,Nemuro,MIS,,,,,,B: 870-7731-92366  C: 443200529 ; 443201032  N-STAR: 090-3022-1077,ICE,TONS / DAY,Ice,Tons / Day,10.0,19.29,length_rgl,METER,2.24,moulded_depth,METER,5.31,moulded_beam,METER,29.0,gross_register_tonnage,736.0,KW,54.71,0.0
2025-08-26,NPFC,Yoshi Maru No. 8,8461963,,431800663,HK2-23200,JPN,903,SA,Nemuro,MIS,,Umitaka Maru No.72,,,,C: 443201968  N-STAR: 090-3022-4477,ICE,TONS / DAY,Ice,Tons / Day,8.0,16.23,length_rgl,METER,1.46,moulded_depth,METER,3.7,moulded_beam,METER,19.0,gross_register_tonnage,670.0,KW,42.45,0.0
2025-08-26,NPFC,Yoshi Maru No. 81,8342648,7JRQ,431005376,HK2-23296,JPN,862,SA,Nemuro,MIS,,,,,,B: 870-7731-93215  C: 443201031;443299710  N-STAR: 090-3023-0653,ICE,TONS / DAY,Ice,Tons / Day,11.0,22.95,length_rgl,METER,1.74,moulded_depth,METER,4.53,moulded_beam,METER,29.0,gross_register_tonnage,736.0,KW,82.85,0.0
2025-08-26,NPFC,Yoshi Maru No. 88,8343202,7JQI,431000980,HK2-23293,JPN,872,SA,Nemuro,MIS,,,,,,B:870-7731-92405  C: 443200965；443201082  N-STAR: 090-3023-0808,ICE,TONS / DAY,Ice,Tons / Day,12.0,22.4,length_rgl,METER,1.71,moulded_depth,METER,4.58,moulded_beam,METER,29.0,gross_register_tonnage,809.0,KW,72.8,0.0
2025-08-26,NPFC,YOSHI MARU No.1,9189225,JG5007,431109000,HK1-1408,JPN,1880,SA,Nemuro,MIS,,KINEI MARU No.36,,,,B:870-7731-93307  C:443201552  N-STAR:090-3023-0808,,KW,,,20.0,36.5,length_rgl,METER,3.4,moulded_depth,METER,7.4,moulded_beam,METER,187.0,gross_register_tonnage,520.0,PS,258.72,
2025-08-26,NPFC,Yoshie Maru No. 65,2866018,7KHR,431800147,HK2-20359,JPN,900,SA,Akkeshi,MIS,,Matsuei Maru No.35,,,,C: 443200888 ; 443200996  N-STAR: 090-3024-4193,ICE,TONS / DAY,Ice,Tons / Day,9.0,19.16,length_rgl,METER,2.56,moulded_depth,METER,5.2,moulded_beam,METER,29.0,gross_register_tonnage,736.0,KW,66.74,0.0
2025-08-26,NPFC,Yumi Maru No. 71,2397017,JD4838,431800537,HK2-20346,JPN,889,SA,Akkeshi,MIS,,,,,,C: 443200994  N-STAR: 090-3022-3888,ICE,TONS / DAY,Ice,Tons / Day,8.0,19.82,length_rgl,METER,2.0,moulded_depth,METER,4.87,moulded_beam,METER,29.0,gross_register_tonnage,736.0,KW,73.44,0.0
2025-08-26,NPFC,Yuryo Maru No. 18,8347624,NONE,431009476,MG2-5424,JPN,960,SA,Ishinomaki,MIS,,Shinobu Maru No.5,,,,B: 870-7731-92462  C: 443200878 ; 443200986  N-STAR: 090-3023-0753,ICE,TONS / DAY,Ice,Tons / Day,7.0,19.44,length_rgl,METER,1.66,moulded_depth,METER,4.42,moulded_beam,METER,19.0,gross_register_tonnage,736.0,KW,39.2,0.0
2025-08-26,NPFC,Yuushin Maru No.83,2866032,NONE,431800594,HK2-22247,JPN,858,SA,Nemuro,MIS,,,,,,C: 443200845 ; 443200898  N-STAR: 090-3022-5619,ICE,TONS / DAY,Ice,Tons / Day,11.0,19.91,length_rgl,METER,1.87,moulded_depth,METER,5.1,moulded_beam,METER,29.0,gross_register_tonnage,736.0,KW,58.01,0.0
2025-08-26,NPFC,Zempo Maru No. 28,8347480,NONE,431008415,IT2-5058,JPN,937,SA,Ofunato,MIS,,,,,,B: 870-7731-92421  C: 443200879 ; 443200984  N-STAR: 090-3022-2332,ICE,TONS / DAY,Ice,Tons / Day,,20.02,length_rgl,METER,1.28,moulded_depth,METER,4.21,moulded_beam,METER,19.0,gross_register_tonnage,809.0,KW,56.6,0.0
2025-08-26,NPFC,ZENRYU MARU No. 68,9641625,JD3347,,TY1-205,JPN,999,SA,Uozu,MIS,,,,,,B: 870-7731-92416  C: 443200730 ; 443200731  N-STAR: 090-3023-5012  IP: 050-1722-2838,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,18.0,38.36,length_rgl,METER,3.4,moulded_depth,METER,7.5,moulded_beam,METER,199.0,gross_register_tonnage,1471.0,KW,266.16,9.0
2025-08-26,NPFC,101 HAERANG,8827882,6KCB9,441879000,1210001-6261104,KOR,1337,LJ,Busan,LX,,,,,,B : 773068192  C : 444000623,,TONS / DAY,,Tons / Day,35.0,50.55,length_rgl,METER,3.8,moulded_depth,METER,9.0,moulded_beam,METER,454.0,gross_tonnage,1250.0,HP,1372.49,70.0
2025-08-26,NPFC,AGNES 101,9021588,DTBS3,,9512430-6260000,KOR,1348,LJ,Busan,LX,,NO.52 DOOAN,,,,B : 773110787  C : 444041310  INTERNET TEL: 070-7403-2755 / INMARSAT TEL: 870-773-060-681,,KW,,,39.0,61.59,length_rgl,METER,4.25,moulded_depth,METER,10.2,moulded_beam,METER,1021.0,gross_tonnage,1800.0,HP,1083.98,
2025-08-26,NPFC,AGNES 102,7355167,DTBR3,,9512190-6260001,KOR,1349,LJ,Busan,LX,,,,,,B : 773111000  C : 444000776,,KW,,,40.0,51.45,length_rgl,METER,4.4,moulded_depth,METER,9.8,moulded_beam,METER,880.0,gross_tonnage,1600.0,HP,893.25,
2025-08-26,NPFC,AGNES 103,7380150,DTBR4,,9512192-6260009,KOR,1350,LJ,Busan,LX,,,,,,B : 773111052  C : 444030310,,KW,,,37.0,51.45,length_rgl,METER,4.4,moulded_depth,METER,9.8,moulded_beam,METER,880.0,gross_tonnage,1600.0,HP,893.25,
2025-08-26,NPFC,AGNES 107,8320353,DTBR6,441330000,9511038-6471101,KOR,1352,LJ,Busan,LX,,,,,,FBB250 (870 773 061428),FREON_REFRIGERATION_SYSTEM,TONS / DAY,Freon Refrigeration System,Tons / Day,35.0,50.23,length_rgl,METER,4.15,moulded_depth,METER,9.5,moulded_beam,METER,722.0,gross_tonnage,1300.0,HP,528.0,50.0
2025-08-26,NPFC,AGNES 108,8404379,DTBR8,441404000,9511039-6471100,KOR,1353,LJ,Busan,LX,,,,,,FBB250 (870 773 061429),FREON_REFRIGERATION_SYSTEM,TONS / DAY,Freon Refrigeration System,Tons / Day,37.0,50.23,length_rgl,METER,4.15,moulded_depth,METER,9.5,moulded_beam,METER,722.0,gross_tonnage,1300.0,HP,528.0,50.0
2025-08-26,NPFC,AGNES 109,7417800,DTBS2,,9512036-6471101,KOR,1354,LJ,Busan,LX,,,,,,B : 773111055  C : 444041210,,KW,,,33.0,49.68,length_rgl,METER,4.0,moulded_depth,METER,8.6,moulded_beam,METER,604.0,gross_tonnage,1200.0,HP,448.25,
2025-08-26,NPFC,AGNES 110,9897078,6KSM,,2011002-6261408,KOR,1710,LOX,Busan,LX,,,,,,INTERNET TEL: 070-7403-2756 / INMARSAT TEL: 870-773-061-117,,KW,,,,66.36,length_loa,METER,7.2,moulded_depth,METER,11.0,moulded_beam,METER,1336.0,gross_tonnage,1650.0,KW,851.36,
2025-08-26,NPFC,CM PARK,9929479,6KSS,,2111002-6261406,KOR,1850,LJ,Busan,LX,,,,,,870773069874,,KW,,,,66.36,length_loa,METER,7.2,moulded_depth,METER,11.0,moulded_beam,METER,499.0,gross_tonnage,1618.0,KW,833.19,
2025-08-26,NPFC,DREAM PARK,9929467,6KSQ,441383000,2111001-6261407,KOR,1849,LJ,Busan,,,105 KUMYANG,,,,INMARSAT FX & FBB (ⓣ07088955357 /ⓣ07088955358 / ⓣ773069544,AIR_BLAST,TONS / DAY,Air Blast,Tons / Day,,66.36,length_loa,METER,7.2,moulded_depth,METER,11.0,moulded_beam,METER,499.0,gross_tonnage,1618.0,KW,833.19,80.0
2025-08-26,NPFC,KUMYANG NO.102,9041928,6LZQ,,9512421-6260001,KOR,109,"LIFT NETTERS (NO), Japanese type  liners (LPJ)",Busan,LNB,,,,,,C: 444001731,AIR_BLAST,CUBIC_METER,Air Blast,Cubic Metres,35.0,51.73,length_loa,METER,4.15,,METER,9.5,moulded_beam,METER,544.0,gross_tonnage,1400.0,HP,684.76,200.19
2025-08-26,NPFC,NO. 5 DONG IL,9033763,DTAU2,,9508030-6481355,KOR,1338,LJ,Busan,LX,,,,,,B : 773178637  C : 444050211,,KW,,,35.0,61.11,length_rgl,METER,6.65,moulded_depth,METER,10.4,moulded_beam,METER,1028.0,gross_tonnage,2400.0,HP,877.0,
