source_date,original_source,vessel_name,imo,ircs,vessel_flag_alpha3,vessel_type_code,external_marking,gross_tonnage,length_type,length_value,length_unit,engine_power,engine_power_unit,authorization_status,auth_start_date,auth_end_date,authorizing_country_alpha3,authorizing_country_group,species_description,scientific_name,sender
20250826,NEAFC,OILEAN AN OIR,,EI7573,IRL,TO,G501,252.0,LOA,27.0,METER,522.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,OILEAN AN OIR,,EI7573,IRL,TO,G501,252.0,LOA,27.0,METER,522.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,OILEAN AN OIR,,EI7573,IRL,TO,G501,252.0,LOA,27.0,METER,522.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,OILEAN AN OIR,,EI7573,IRL,TO,G501,252.0,LOA,27.0,METER,522.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,OILEAN AN OIR,,EI7573,IRL,TO,G501,252.0,LOA,27.0,METER,522.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,EILEAN CROINE,,EIZH5,IRL,TO,S238,346.0,LOA,31.0,METER,736.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,EILEAN CROINE,,EIZH5,IRL,TO,S238,346.0,LOA,31.0,METER,736.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,EILEAN CROINE,,EIZH5,IRL,TO,S238,346.0,LOA,31.0,METER,736.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,EILEAN CROINE,,EIZH5,IRL,TO,S238,346.0,LOA,31.0,METER,736.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,EILEAN CROINE,,EIZH5,IRL,TO,S238,346.0,LOA,31.0,METER,736.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,EILEAN CROINE,,EIZH5,IRL,TO,S238,346.0,LOA,31.0,METER,736.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,AMADEUS,,EIA2574,IRL,TO,C324,181.0,LOA,25.0,METER,442.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,FOYLE WARRIOR,,EI5952,IRL,TO,SO274,190.0,LOA,25.0,METER,600.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,FOYLE WARRIOR,,EI5952,IRL,TO,SO274,190.0,LOA,25.0,METER,600.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,AMADEUS,,EIA2574,IRL,TO,C324,181.0,LOA,25.0,METER,442.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,AMADEUS,,EIA2574,IRL,TO,C324,181.0,LOA,25.0,METER,442.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,AMADEUS,,EIA2574,IRL,TO,C324,181.0,LOA,25.0,METER,442.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,AMADEUS,,EIA2574,IRL,TO,C324,181.0,LOA,25.0,METER,442.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,FOYLE WARRIOR,,EI5952,IRL,TO,SO274,190.0,LOA,25.0,METER,600.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,PATRICK C,,EIPJ5,IRL,TO,DA107,206.0,LOA,24.0,METER,480.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,PATRICK C,,EIPJ5,IRL,TO,DA107,206.0,LOA,24.0,METER,480.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,PATRICK C,,EIPJ5,IRL,TO,DA107,206.0,LOA,24.0,METER,480.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,ROISE CATRIONA,,EI6628,IRL,SO,T100,188.0,LOA,24.0,METER,413.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,PACELLI,,EIDG,IRL,TO,D383,884.0,LOA,51.0,METER,2040.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,PACELLI,,EIDG,IRL,TO,D383,884.0,LOA,51.0,METER,2040.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,PACELLI,,EIDG,IRL,TO,D383,884.0,LOA,51.0,METER,2040.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,PACELLI,,EIDG,IRL,TO,D383,884.0,LOA,51.0,METER,2040.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,PACELLI,,EIDG,IRL,TO,D383,884.0,LOA,51.0,METER,2040.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,PACELLI,,EIDG,IRL,TO,D383,884.0,LOA,51.0,METER,2040.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,WESTERN VENTURE,,EI7657,IRL,TO,C335,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,CU NA MARA,,EI5777,IRL,TO,S224,233.0,LOA,25.0,METER,615.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,CU NA MARA,,EI5777,IRL,TO,S224,233.0,LOA,25.0,METER,615.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,AUDACIOUS,,EIPN7,IRL,TO,DA14,230.0,LOA,26.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,AUDACIOUS,,EIPN7,IRL,TO,DA14,230.0,LOA,26.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,AUDACIOUS,,EIPN7,IRL,TO,DA14,230.0,LOA,26.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,CU NA MARA,,EI5777,IRL,TO,S224,233.0,LOA,25.0,METER,615.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,COURAGEOUS,,EIGP4,IRL,TO,DA18,163.0,LOA,23.0,METER,399.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,TEMPO,,EIVE8,IRL,TO,D349,170.0,LOA,26.0,METER,447.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,COURAGEOUS,,EIGP4,IRL,TO,DA18,163.0,LOA,23.0,METER,399.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,OCEAN VENTURE II,,EIHL3,IRL,TO,S121,267.0,LOA,27.0,METER,662.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,COURAGEOUS,,EIGP4,IRL,TO,DA18,163.0,LOA,23.0,METER,399.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,AINE,,EISY8,IRL,TO,SO734,1128.0,LOA,57.0,METER,2003.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,WESTERN ENDEAVOUR,,EIDN,IRL,TO,D653,1988.0,LOA,71.0,METER,2984.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,AINE,,EISY8,IRL,TO,SO734,1128.0,LOA,57.0,METER,2003.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,AINE,,EISY8,IRL,TO,SO734,1128.0,LOA,57.0,METER,2003.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,AINE,,EISY8,IRL,TO,SO734,1128.0,LOA,57.0,METER,2003.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,AINE,,EISY8,IRL,TO,SO734,1128.0,LOA,57.0,METER,2003.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,CORONA GLORIA,,EICN5,IRL,TO,S512,128.0,LOA,23.0,METER,395.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,WESTERN ENDEAVOUR,,EIDN,IRL,TO,D653,1988.0,LOA,71.0,METER,2984.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,WESTERN ENDEAVOUR,,EIDN,IRL,TO,D653,1988.0,LOA,71.0,METER,2984.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,WESTERN ENDEAVOUR,,EIDN,IRL,TO,D653,1988.0,LOA,71.0,METER,2984.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,WESTERN ENDEAVOUR,,EIDN,IRL,TO,D653,1988.0,LOA,71.0,METER,2984.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,WESTERN ENDEAVOUR,,EIDN,IRL,TO,D653,1988.0,LOA,71.0,METER,2984.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,AINE,,EISY8,IRL,TO,SO734,1128.0,LOA,57.0,METER,2003.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,STELLA NOVA,,EITK6,IRL,TO,DA57,206.0,LOA,24.0,METER,423.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,STELLA NOVA,,EITK6,IRL,TO,DA57,206.0,LOA,24.0,METER,423.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,WESTERN CHIEFTAIN,,EIUE4,IRL,TO,SO237,853.0,LOA,52.0,METER,2400.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,WESTERN CHIEFTAIN,,EIUE4,IRL,TO,SO237,853.0,LOA,52.0,METER,2400.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,WESTERN CHIEFTAIN,,EIUE4,IRL,TO,SO237,853.0,LOA,52.0,METER,2400.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,WESTERN CHIEFTAIN,,EIUE4,IRL,TO,SO237,853.0,LOA,52.0,METER,2400.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,WESTERN CHIEFTAIN,,EIUE4,IRL,TO,SO237,853.0,LOA,52.0,METER,2400.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,WESTERN CHIEFTAIN,,EIUE4,IRL,TO,SO237,853.0,LOA,52.0,METER,2400.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,ATLANTIC QUEST,,EI8132,IRL,TO,SO985,202.0,LOA,23.0,METER,375.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,OCEAN PIONEER,,EIAX8,IRL,TO,S45,174.0,LOA,22.0,METER,440.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,ADVENTURER,,EICC9,IRL,TO,C391,94.0,LOA,22.0,METER,450.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,STELLA NOVA,,EITK6,IRL,TO,DA57,206.0,LOA,24.0,METER,423.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,COLMCILLE,,EIQD8,IRL,TO,G186,325.0,LOA,27.0,METER,719.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
20250826,NEAFC,COLMCILLE,,EIQD8,IRL,TO,G186,325.0,LOA,27.0,METER,719.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Spiny dogfish,Squalus acanthias,XEU
20250826,NEAFC,COLMCILLE,,EIQD8,IRL,TO,G186,325.0,LOA,27.0,METER,719.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Blue whiting,Micromesistius poutassou,XEU
20250826,NEAFC,COLMCILLE,,EIQD8,IRL,TO,G186,325.0,LOA,27.0,METER,719.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic mackerel,Scomber scombrus,XEU
20250826,NEAFC,COLMCILLE,,EIQD8,IRL,TO,G186,325.0,LOA,27.0,METER,719.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Horse mackerel,Trachurus trachurus,XEU
20250826,NEAFC,COLMCILLE,,EIQD8,IRL,TO,G186,325.0,LOA,27.0,METER,719.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,WESTBOUND,,EI5958,IRL,TO,SO936,74.0,LOA,17.0,METER,171.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Beaked redfish,Sebastes mentella,XEU
20250826,NEAFC,WESTBOUND,,EI5958,IRL,TO,SO936,74.0,LOA,17.0,METER,171.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,All deep-sea species,,XEU
20250826,NEAFC,WESTBOUND,,EI5958,IRL,TO,SO936,74.0,LOA,17.0,METER,171.0,KILOWATT,ACTIVE,2025-01-01,2025-12-31,IRL,Individual,Atlantic herring,Clupea harengus,XEU
